epoch,iso,state,tables_done,tables_total,files_done,files_total,chunks_done,http
"1787077878","2026-08-18T20:31:18+02:00","running",1,186,0,48559,117,"200"
"1787077908","2026-08-18T20:31:48+02:00","running",2,186,0,48559,237,"200"
"1787077925","2026-08-18T20:32:05+02:00","running",3,186,0,48559,281,"200"
"1787077955","2026-08-18T20:32:35+02:00","running",3,186,0,48559,281,"200"
"1787077985","2026-08-18T20:33:06+02:00","running",3,186,0,48559,281,"200"
"1787078016","2026-08-18T20:33:36+02:00","running",3,186,0,48559,281,"200"
"1787078046","2026-08-18T20:34:06+02:00","running",3,186,0,48559,281,"200"
"1787078076","2026-08-18T20:34:37+02:00","running",3,186,0,48559,281,"200"
"1787078107","2026-08-18T20:35:07+02:00","running",3,186,0,48559,281,"200"
"1787078137","2026-08-18T20:35:37+02:00","running",3,186,0,48559,281,"200"
"1787078168","2026-08-18T20:36:08+02:00","running",3,186,0,48559,281,"200"
"1787078198","2026-08-18T20:36:38+02:00","running",3,186,0,48559,281,"200"
"1787078228","2026-08-18T20:37:09+02:00","running",3,186,0,48559,281,"200"
"1787078259","2026-08-18T20:37:39+02:00","running",3,186,0,48559,282,"200"
"1787078289","2026-08-18T20:38:09+02:00","running",3,186,0,48559,282,"200"
"1787078319","2026-08-18T20:38:40+02:00","running",3,186,0,48559,282,"200"
"1787078350","2026-08-18T20:39:10+02:00","running",3,186,0,48559,282,"200"
"1787078380","2026-08-18T20:39:40+02:00","running",6,186,0,48559,296,"200"
"1787078410","2026-08-18T20:40:10+02:00","running",9,186,0,48559,342,"200"
"1787078441","2026-08-18T20:40:41+02:00","running",9,186,0,48559,342,"200"
"1787078471","2026-08-18T20:41:11+02:00","running",11,186,0,48559,370,"200"
"1787078501","2026-08-18T20:41:41+02:00","running",83,186,0,48559,469,"200"
"1787078532","2026-08-18T20:42:12+02:00","running",186,186,55,48559,627,"200"
"1787078562","2026-08-18T20:42:42+02:00","running",186,186,164,48559,736,"200"
"1787078592","2026-08-18T20:43:13+02:00","running",186,186,279,48559,851,"200"
"1787078623","2026-08-18T20:43:43+02:00","running",186,186,399,48559,971,"200"
"1787078653","2026-08-18T20:44:13+02:00","running",186,186,514,48559,1086,"200"
"1787078683","2026-08-18T20:44:43+02:00","running",186,186,623,48559,1195,"200"
"1787078714","2026-08-18T20:45:14+02:00","running",186,186,723,48559,1295,"200"
"1787078744","2026-08-18T20:45:44+02:00","running",186,186,836,48559,1408,"200"
"1787078774","2026-08-18T20:46:14+02:00","running",186,186,957,48559,1529,"200"
"1787078805","2026-08-18T20:46:45+02:00","running",186,186,1077,48559,1649,"200"
"1787078835","2026-08-18T20:47:15+02:00","running",186,186,1191,48559,1763,"200"
"1787078865","2026-08-18T20:47:45+02:00","running",186,186,1314,48559,1886,"200"
"1787078896","2026-08-18T20:48:16+02:00","running",186,186,1430,48559,2002,"200"
"1787078926","2026-08-18T20:48:46+02:00","running",186,186,1550,48559,2122,"200"
"1787078956","2026-08-18T20:49:16+02:00","running",186,186,1661,48559,2233,"200"
"1787078987","2026-08-18T20:49:47+02:00","running",186,186,1781,48559,2353,"200"
"1787079017","2026-08-18T20:50:17+02:00","running",186,186,1892,48559,2464,"200"
"1787079047","2026-08-18T20:50:48+02:00","running",186,186,1997,48559,2569,"200"
"1787079078","2026-08-18T20:51:18+02:00","running",186,186,2113,48559,2685,"200"
"1787079108","2026-08-18T20:51:48+02:00","running",186,186,2228,48559,2800,"200"
"1787079138","2026-08-18T20:52:19+02:00","running",186,186,2341,48559,2913,"200"
"1787079169","2026-08-18T20:52:49+02:00","running",186,186,2444,48559,3016,"200"
"1787079199","2026-08-18T20:53:19+02:00","running",186,186,2555,48559,3127,"200"
"1787079229","2026-08-18T20:53:50+02:00","running",186,186,2671,48559,3243,"200"
"1787079260","2026-08-18T20:54:20+02:00","running",186,186,2788,48559,3360,"200"
"1787079290","2026-08-18T20:54:50+02:00","running",186,186,2907,48559,3479,"200"
"1787079320","2026-08-18T20:55:21+02:00","running",186,186,3014,48559,3586,"200"
"1787079351","2026-08-18T20:55:51+02:00","running",186,186,3126,48559,3698,"200"
"1787079381","2026-08-18T20:56:21+02:00","running",186,186,3236,48559,3808,"200"
"1787079411","2026-08-18T20:56:52+02:00","running",186,186,3360,48559,3932,"200"
"1787079442","2026-08-18T20:57:22+02:00","running",186,186,3470,48559,4042,"200"
"1787079472","2026-08-18T20:57:52+02:00","running",186,186,3585,48559,4157,"200"
"1787079502","2026-08-18T20:58:23+02:00","running",186,186,3687,48559,4259,"200"
"1787079533","2026-08-18T20:58:53+02:00","running",186,186,3798,48559,4370,"200"
"1787079563","2026-08-18T20:59:23+02:00","running",186,186,3913,48559,4485,"200"
"1787079594","2026-08-18T20:59:54+02:00","running",186,186,4035,48559,4607,"200"
"1787079624","2026-08-18T21:00:24+02:00","running",186,186,4143,48559,4715,"200"
"1787079654","2026-08-18T21:00:55+02:00","running",186,186,4252,48559,4824,"200"
"1787079685","2026-08-18T21:01:25+02:00","running",186,186,4360,48559,4932,"200"
"1787079715","2026-08-18T21:01:55+02:00","running",186,186,4474,48559,5046,"200"
"1787079745","2026-08-18T21:02:26+02:00","running",186,186,4589,48559,5161,"200"
"1787079776","2026-08-18T21:02:56+02:00","running",186,186,4702,48559,5274,"200"
"1787079806","2026-08-18T21:03:26+02:00","running",186,186,4814,48559,5386,"200"
"1787079836","2026-08-18T21:03:56+02:00","running",186,186,4933,48559,5505,"200"
"1787079867","2026-08-18T21:04:27+02:00","running",186,186,5051,48559,5623,"200"
"1787079897","2026-08-18T21:04:57+02:00","running",186,186,5165,48559,5737,"200"
"1787079927","2026-08-18T21:05:28+02:00","running",186,186,5273,48559,5845,"200"
"1787079958","2026-08-18T21:05:58+02:00","running",186,186,5382,48559,5954,"200"
"1787079988","2026-08-18T21:06:28+02:00","running",186,186,5494,48559,6066,"200"
"1787080018","2026-08-18T21:06:59+02:00","running",186,186,5615,48559,6187,"200"
"1787080049","2026-08-18T21:07:29+02:00","running",186,186,5728,48559,6300,"200"
"1787080079","2026-08-18T21:07:59+02:00","running",186,186,5876,48559,6448,"200"
"1787080109","2026-08-18T21:08:30+02:00","running",186,186,6021,48559,6593,"200"
"1787080140","2026-08-18T21:09:00+02:00","running",186,186,6189,48559,6761,"200"
"1787080170","2026-08-18T21:09:30+02:00","running",186,186,6353,48559,6925,"200"
"1787080200","2026-08-18T21:10:01+02:00","running",186,186,6516,48559,7088,"200"
"1787080231","2026-08-18T21:10:31+02:00","running",186,186,6678,48559,7250,"200"
"1787080261","2026-08-18T21:11:02+02:00","running",186,186,6795,48559,7367,"200"
"1787080292","2026-08-18T21:11:32+02:00","running",186,186,6972,48559,7544,"200"
"1787080322","2026-08-18T21:12:02+02:00","running",186,186,7149,48559,7721,"200"
"1787080352","2026-08-18T21:12:33+02:00","running",186,186,7260,48559,7832,"200"
"1787080383","2026-08-18T21:13:03+02:00","running",186,186,7405,48559,7977,"200"
"1787080413","2026-08-18T21:13:33+02:00","running",186,186,7536,48559,8108,"200"
"1787080443","2026-08-18T21:14:03+02:00","running",186,186,7703,48559,8275,"200"
"1787080474","2026-08-18T21:14:34+02:00","running",186,186,7835,48559,8407,"200"
"1787080504","2026-08-18T21:15:04+02:00","running",186,186,7914,48559,8486,"200"
"1787080534","2026-08-18T21:15:35+02:00","running",186,186,8051,48559,8623,"200"
"1787080565","2026-08-18T21:16:05+02:00","running",186,186,8198,48559,8770,"200"
"1787080595","2026-08-18T21:16:35+02:00","running",186,186,8371,48559,8943,"200"
"1787080625","2026-08-18T21:17:06+02:00","running",186,186,8552,48559,9124,"200"
"1787080656","2026-08-18T21:17:36+02:00","running",186,186,8735,48559,9307,"200"
"1787080686","2026-08-18T21:18:06+02:00","running",186,186,8918,48559,9490,"200"
"1787080716","2026-08-18T21:18:37+02:00","running",186,186,9083,48559,9655,"200"
"1787080747","2026-08-18T21:19:07+02:00","running",186,186,9262,48559,9834,"200"
"1787080777","2026-08-18T21:19:37+02:00","running",186,186,9446,48559,10018,"200"
"1787080807","2026-08-18T21:20:08+02:00","running",186,186,9621,48559,10193,"200"
"1787080838","2026-08-18T21:20:38+02:00","running",186,186,9798,48559,10370,"200"
"1787080868","2026-08-18T21:21:08+02:00","running",186,186,9981,48559,10553,"200"
"1787080898","2026-08-18T21:21:39+02:00","running",186,186,10165,48559,10737,"200"
"1787080929","2026-08-18T21:22:09+02:00","running",186,186,10345,48559,10917,"200"
"1787080959","2026-08-18T21:22:39+02:00","running",186,186,10528,48559,11100,"200"
"1787080989","2026-08-18T21:23:10+02:00","running",186,186,10709,48559,11281,"200"
"1787081020","2026-08-18T21:23:40+02:00","running",186,186,10888,48559,11460,"200"
"1787081050","2026-08-18T21:24:10+02:00","running",186,186,11072,48559,11644,"200"
"1787081081","2026-08-18T21:24:41+02:00","running",186,186,11255,48559,11827,"200"
"1787081111","2026-08-18T21:25:11+02:00","running",186,186,11436,48559,12008,"200"
"1787081141","2026-08-18T21:25:41+02:00","running",186,186,11617,48559,12189,"200"
"1787081171","2026-08-18T21:26:12+02:00","running",186,186,11797,48559,12369,"200"
"1787081202","2026-08-18T21:26:42+02:00","running",186,186,11980,48559,12552,"200"
"1787081232","2026-08-18T21:27:13+02:00","running",186,186,12156,48559,12728,"200"
"1787081263","2026-08-18T21:27:43+02:00","running",186,186,12341,48559,12913,"200"
"1787081293","2026-08-18T21:28:13+02:00","running",186,186,12521,48559,13093,"200"
"1787081323","2026-08-18T21:28:43+02:00","running",186,186,12702,48559,13274,"200"
"1787081353","2026-08-18T21:29:14+02:00","running",186,186,12882,48559,13454,"200"
"1787081384","2026-08-18T21:29:44+02:00","running",186,186,13029,48559,13601,"200"
"1787081414","2026-08-18T21:30:14+02:00","running",186,186,13198,48559,13770,"200"
"1787081444","2026-08-18T21:30:45+02:00","running",186,186,13366,48559,13938,"200"
"1787081475","2026-08-18T21:31:15+02:00","running",186,186,13536,48559,14108,"200"
"1787081505","2026-08-18T21:31:45+02:00","running",186,186,13687,48559,14259,"200"
"1787081535","2026-08-18T21:32:16+02:00","running",186,186,13833,48559,14405,"200"
"1787081566","2026-08-18T21:32:46+02:00","running",186,186,13929,48559,14501,"200"
"1787081596","2026-08-18T21:33:16+02:00","running",186,186,14105,48559,14677,"200"
"1787081626","2026-08-18T21:33:47+02:00","running",186,186,14281,48559,14853,"200"
"1787081657","2026-08-18T21:34:17+02:00","running",186,186,14459,48559,15031,"200"
"1787081687","2026-08-18T21:34:47+02:00","running",186,186,14621,48559,15193,"200"
"1787081717","2026-08-18T21:35:18+02:00","running",186,186,14798,48559,15370,"200"
"1787081748","2026-08-18T21:35:48+02:00","running",186,186,14977,48559,15549,"200"
"1787081778","2026-08-18T21:36:18+02:00","running",186,186,15138,48559,15710,"200"
"1787081808","2026-08-18T21:36:49+02:00","running",186,186,15313,48559,15885,"200"
"1787081839","2026-08-18T21:37:19+02:00","running",186,186,15484,48559,16056,"200"
"1787081869","2026-08-18T21:37:49+02:00","running",186,186,15656,48559,16228,"200"
"1787081899","2026-08-18T21:38:20+02:00","running",186,186,15815,48559,16387,"200"
"1787081930","2026-08-18T21:38:50+02:00","running",186,186,16000,48559,16572,"200"
"1787081960","2026-08-18T21:39:20+02:00","running",186,186,16176,48559,16748,"200"
"1787081990","2026-08-18T21:39:51+02:00","running",186,186,16341,48559,16913,"200"
"1787082021","2026-08-18T21:40:21+02:00","running",186,186,16513,48559,17085,"200"
"1787082051","2026-08-18T21:40:51+02:00","running",186,186,16698,48559,17270,"200"
"1787082081","2026-08-18T21:41:22+02:00","running",186,186,16783,48559,17355,"200"
"1787082112","2026-08-18T21:41:52+02:00","running",186,186,16953,48559,17525,"200"
"1787082142","2026-08-18T21:42:22+02:00","running",186,186,17140,48559,17712,"200"
"1787082172","2026-08-18T21:42:53+02:00","running",186,186,17317,48559,17889,"200"
"1787082203","2026-08-18T21:43:23+02:00","running",186,186,17487,48559,18059,"200"
"1787082233","2026-08-18T21:43:53+02:00","running",186,186,17666,48559,18238,"200"
"1787082263","2026-08-18T21:44:24+02:00","running",186,186,17846,48559,18418,"200"
"1787082294","2026-08-18T21:44:54+02:00","running",186,186,18029,48559,18601,"200"
"1787082324","2026-08-18T21:45:24+02:00","running",186,186,18193,48559,18765,"200"
"1787082354","2026-08-18T21:45:55+02:00","running",186,186,18232,48559,18804,"200"
"1787082385","2026-08-18T21:46:25+02:00","running",186,186,18232,48559,18804,"200"
"1787082415","2026-08-18T21:46:56+02:00","running",186,186,18232,48559,18804,"200"
"1787082446","2026-08-18T21:47:27+02:00","running",186,186,18232,48559,18804,"200"
"1787082477","2026-08-18T21:47:57+02:00","running",186,186,18232,48559,18804,"200"
"1787082507","2026-08-18T21:48:27+02:00","running",186,186,18232,48559,18804,"200"
"1787082537","2026-08-18T21:48:58+02:00","running",186,186,18232,48559,18804,"200"
"1787082568","2026-08-18T21:49:28+02:00","running",186,186,18232,48559,18804,"200"
"1787082598","2026-08-18T21:49:59+02:00","running",186,186,18232,48559,18804,"200"
"1787082629","2026-08-18T21:50:29+02:00","running",186,186,18232,48559,18804,"200"
"1787082659","2026-08-18T21:50:59+02:00","running",186,186,18359,48559,18931,"200"
"1787082689","2026-08-18T21:51:30+02:00","running",186,186,18512,48559,19084,"200"
"1787082720","2026-08-18T21:52:00+02:00","running",186,186,18696,48559,19268,"200"
"1787082750","2026-08-18T21:52:30+02:00","running",186,186,18874,48559,19446,"200"
"1787082770","2026-08-18T21:52:50+02:00","running",186,186,18994,48559,19566,"200"
"1787082800","2026-08-18T21:53:21+02:00","running",186,186,19106,48559,19678,"200"
"1787082831","2026-08-18T21:53:51+02:00","running",186,186,19262,48559,19834,"200"
"1787082861","2026-08-18T21:54:21+02:00","running",186,186,19411,48559,19983,"200"
"1787082891","2026-08-18T21:54:52+02:00","running",186,186,19590,48559,20162,"200"
"1787082922","2026-08-18T21:55:22+02:00","running",186,186,19752,48559,20324,"200"
"1787082952","2026-08-18T21:55:52+02:00","running",186,186,19933,48559,20505,"200"
"1787082983","2026-08-18T21:56:23+02:00","running",186,186,20112,48559,20684,"200"
"1787083013","2026-08-18T21:56:53+02:00","running",186,186,20298,48559,20870,"200"
"1787083043","2026-08-18T21:57:23+02:00","running",186,186,20458,48559,21030,"200"
"1787083074","2026-08-18T21:57:54+02:00","running",186,186,20637,48559,21209,"200"
"1787083104","2026-08-18T21:58:24+02:00","running",186,186,20811,48559,21383,"200"
"1787083134","2026-08-18T21:58:55+02:00","running",186,186,20985,48559,21557,"200"
"1787083165","2026-08-18T21:59:25+02:00","running",186,186,21166,48559,21738,"200"
"1787083195","2026-08-18T21:59:55+02:00","running",186,186,21349,48559,21921,"200"
"1787083225","2026-08-18T22:00:26+02:00","running",186,186,21515,48559,22087,"200"
"1787083256","2026-08-18T22:00:56+02:00","running",186,186,21689,48559,22261,"200"
"1787083286","2026-08-18T22:01:27+02:00","running",186,186,21858,48559,22430,"200"
"1787083317","2026-08-18T22:01:57+02:00","running",186,186,22035,48559,22607,"200"
"1787083347","2026-08-18T22:02:27+02:00","running",186,186,22197,48559,22769,"200"
"1787083377","2026-08-18T22:02:58+02:00","running",186,186,22324,48559,22896,"200"
"1787083408","2026-08-18T22:03:28+02:00","running",186,186,22482,48559,23054,"200"
"1787083438","2026-08-18T22:03:58+02:00","running",186,186,22618,48559,23190,"200"
"1787083468","2026-08-18T22:04:29+02:00","running",186,186,22638,48559,23210,"200"
"1787083499","2026-08-18T22:04:59+02:00","running",186,186,22773,48559,23345,"200"
"1787083529","2026-08-18T22:05:29+02:00","running",186,186,22912,48559,23484,"200"
"1787083560","2026-08-18T22:06:00+02:00","running",186,186,23064,48559,23636,"200"
"1787083590","2026-08-18T22:06:30+02:00","running",186,186,23201,48559,23773,"200"
"1787083620","2026-08-18T22:07:01+02:00","running",186,186,23318,48559,23890,"200"
"1787083651","2026-08-18T22:07:31+02:00","running",186,186,23459,48559,24031,"200"
"1787083681","2026-08-18T22:08:02+02:00","running",186,186,23613,48559,24185,"200"
"1787083712","2026-08-18T22:08:32+02:00","running",186,186,23739,48559,24311,"200"
"1787083742","2026-08-18T22:09:02+02:00","running",186,186,23870,48559,24442,"200"
"1787083772","2026-08-18T22:09:33+02:00","running",186,186,24012,48559,24584,"200"
"1787083803","2026-08-18T22:10:03+02:00","running",186,186,24147,48559,24719,"200"
"1787083833","2026-08-18T22:10:34+02:00","running",186,186,24291,48559,24863,"200"
"1787083864","2026-08-18T22:11:04+02:00","running",186,186,24470,48559,25042,"200"
"1787083894","2026-08-18T22:11:34+02:00","running",186,186,24617,48559,25189,"200"
"1787083924","2026-08-18T22:12:05+02:00","running",186,186,24747,48559,25319,"200"
"1787083955","2026-08-18T22:12:35+02:00","running",186,186,24895,48559,25467,"200"
"1787083985","2026-08-18T22:13:06+02:00","running",186,186,25043,48559,25615,"200"
"1787084016","2026-08-18T22:13:36+02:00","running",186,186,25174,48559,25746,"200"
"1787084046","2026-08-18T22:14:06+02:00","running",186,186,25321,48559,25893,"200"
"1787084077","2026-08-18T22:14:37+02:00","running",186,186,25458,48559,26030,"200"
"1787084107","2026-08-18T22:15:07+02:00","running",186,186,25595,48559,26167,"200"
"1787084137","2026-08-18T22:15:38+02:00","running",186,186,25736,48559,26308,"200"
"1787084168","2026-08-18T22:16:08+02:00","running",186,186,25891,48559,26463,"200"
"1787084198","2026-08-18T22:16:38+02:00","running",186,186,26047,48559,26619,"200"
"1787084228","2026-08-18T22:17:09+02:00","running",186,186,26185,48559,26757,"200"
"1787084259","2026-08-18T22:17:39+02:00","running",186,186,26341,48559,26913,"200"
"1787084289","2026-08-18T22:18:09+02:00","running",186,186,26488,48559,27060,"200"
"1787084319","2026-08-18T22:18:40+02:00","running",186,186,26627,48559,27199,"200"
"1787084350","2026-08-18T22:19:10+02:00","running",186,186,26790,48559,27362,"200"
"1787084380","2026-08-18T22:19:40+02:00","running",186,186,26938,48559,27510,"200"
"1787084410","2026-08-18T22:20:11+02:00","running",186,186,27078,48559,27650,"200"
"1787084441","2026-08-18T22:20:41+02:00","running",186,186,27248,48559,27820,"200"
"1787084471","2026-08-18T22:21:11+02:00","running",186,186,27404,48559,27976,"200"
"1787084501","2026-08-18T22:21:42+02:00","running",186,186,27550,48559,28122,"200"
"1787084532","2026-08-18T22:22:12+02:00","running",186,186,27726,48559,28298,"200"
"1787084562","2026-08-18T22:22:43+02:00","running",186,186,27829,48559,28401,"200"
"1787084593","2026-08-18T22:23:13+02:00","running",186,186,27929,48559,28501,"200"
"1787084623","2026-08-18T22:23:43+02:00","running",186,186,28069,48559,28641,"200"
"1787084653","2026-08-18T22:24:14+02:00","running",186,186,28221,48559,28793,"200"
"1787084684","2026-08-18T22:24:44+02:00","running",186,186,28359,48559,28931,"200"
"1787084714","2026-08-18T22:25:15+02:00","running",186,186,28461,48559,29033,"200"
"1787084745","2026-08-18T22:25:45+02:00","running",186,186,28600,48559,29172,"200"
"1787084775","2026-08-18T22:26:15+02:00","running",186,186,28751,48559,29323,"200"
"1787084805","2026-08-18T22:26:46+02:00","running",186,186,28901,48559,29473,"200"
"1787084836","2026-08-18T22:27:16+02:00","running",186,186,29041,48559,29613,"200"
"1787084866","2026-08-18T22:27:46+02:00","running",186,186,29179,48559,29751,"200"
"1787084896","2026-08-18T22:28:17+02:00","running",186,186,29288,48559,29860,"200"
"1787084927","2026-08-18T22:28:47+02:00","running",186,186,29396,48559,29968,"200"
"1787084957","2026-08-18T22:29:18+02:00","running",186,186,29526,48559,30098,"200"
"1787084988","2026-08-18T22:29:48+02:00","running",186,186,29678,48559,30250,"200"
"1787085018","2026-08-18T22:30:18+02:00","running",186,186,29764,48559,30336,"200"
"1787085048","2026-08-18T22:30:49+02:00","running",186,186,29863,48559,30435,"200"
"1787085079","2026-08-18T22:31:19+02:00","running",186,186,29940,48559,30512,"200"
"1787085109","2026-08-18T22:31:49+02:00","running",186,186,30011,48559,30583,"200"
"1787085139","2026-08-18T22:32:20+02:00","running",186,186,30144,48559,30716,"200"
"1787085170","2026-08-18T22:32:50+02:00","running",186,186,30265,48559,30837,"200"
"1787085200","2026-08-18T22:33:20+02:00","running",186,186,30399,48559,30971,"200"
"1787085230","2026-08-18T22:33:51+02:00","running",186,186,30562,48559,31134,"200"
"1787085261","2026-08-18T22:34:21+02:00","running",186,186,30705,48559,31277,"200"
"1787085291","2026-08-18T22:34:51+02:00","running",186,186,30855,48559,31427,"200"
"1787085321","2026-08-18T22:35:22+02:00","running",186,186,30969,48559,31541,"200"
"1787085352","2026-08-18T22:35:52+02:00","running",186,186,31040,48559,31612,"200"
"1787085382","2026-08-18T22:36:22+02:00","running",186,186,31105,48559,31677,"200"
"1787085412","2026-08-18T22:36:53+02:00","running",186,186,31254,48559,31826,"200"
"1787085443","2026-08-18T22:37:23+02:00","running",186,186,31393,48559,31965,"200"
